region,year,tourism_nights,gdp,population,temperature,precipitation
DK04,2020.0,1220610.0,66521.71,1326340.0,9.854816,979.1746
DK04,2021.0,1545015.0,71153.87,1332048.0,8.681084,928.19977
DK04,2022.0,1900859.0,72480.45,1341857.0,9.438789,948.4434
DK04,2023.0,1835097.0,74359.47,1358879.0,9.300572,1167.2201
DK05,2010.0,458534.0,21531.92,579628.0,6.9440637,497.9248
DK05,2011.0,664719.0,21761.73,579829.0,9.067598,549.0427
DK05,2012.0,485139.0,22425.39,579996.0,8.341292,637.00964
DK05,2013.0,699314.0,22553.32,580272.0,8.440654,501.9016
DK05,2014.0,758707.0,22714.05,581057.0,10.119772,622.1676
DK05,2015.0,773584.0,23481.57,582632.0,9.188095,665.74475
DK05,2016.0,838324.0,24188.49,585499.0,9.177403,535.9077
DK05,2017.0,884199.0,25252.9,587335.0,9.098415,627.656
DK05,2018.0,891083.0,25561.42,589148.0,9.543959,496.9225
DK05,2019.0,947422.0,26174.27,589755.0,9.5005045,718.1921
DK05,2020.0,809647.0,26468.76,589936.0,10.031837,596.3011
DK05,2021.0,957684.0,27674.92,590439.0,8.896716,531.3444
DK05,2022.0,1085293.0,28609.42,591740.0,9.584081,578.0697
DK05,2023.0,1066693.0,29717.06,594634.0,9.323827,727.9577
EE00,2010.0,3002781.0,14741.77,1333290.0,4.9186873,2986.1985
EE00,2011.0,1116761.0,16741.86,1329660.0,6.87283,2582.4395
EE00,2012.0,3498683.0,18086.56,1325217.0,5.31147,3377.7695
EE00,2013.0,1220369.0,19163.23,1320174.0,6.630755,2302.0725
EE00,2014.0,1290216.0,20365.58,1315819.0,6.8480487,2549.0693
EE00,2015.0,1379100.0,21010.88,1314870.0,7.3965583,2495.0513
EE00,2016.0,1494672.0,22188.96,1315944.0,6.457645,2899.4617
EE00,2017.0,1612920.0,24316.12,1315635.0,6.31681,3005.353
EE00,2018.0,1693457.0,26438.47,1319133.0,7.0129666,2101.324
EE00,2019.0,1777559.0,28472.06,1324820.0,7.38128,2802.128
EE00,2020.0,1604374.0,27859.29,1328976.0,8.244138,2865.199
EE00,2021.0,1923169.0,31453.31,1330068.0,6.45681,2725.4678
EE00,2022.0,2153083.0,36300.93,1331796.0,6.92166,2464.4204
EE00,2023.0,2109068.0,38353.42,1365884.0,7.045106,2840.4902
EL30,2010.0,4233707.0,108361.96,4002871.0,18.925295,102.7298
EL30,2013.0,2198984.0,84890.35,3937070.0,18.542496,102.705
EL30,2014.0,2312159.0,83873.1,3900210.0,18.468384,129.16756
EL30,2015.0,2332643.0,83192.3,3871550.0,17.900562,120.30792
EL30,2016.0,2332698.0,83067.2,3841279.0,18.45159,74.481964
EL30,2017.0,2360438.0,84794.4,3843136.0,18.033182,100.24738
EL30,2018.0,2596000.0,86222.42,3835480.0,18.668068,139.0581
EL30,2019.0,2656897.0,89077.02,3829900.0,18.41092,149.49608
EL30,2020.0,1179198.0,81340.79,3835081.0,18.354225,114.66122
EL30,2021.0,1608025.0,89769.36,3838210.0,18.458212,94.27738
EL30,2022.0,2372822.0,99577.9,3807698.0,18.263597,100.800514
EL30,2023.0,2754550.0,109744.45,3789105.0,18.906115,91.29429
EL41,2010.0,995123.0,3145.41,200179.0,18.617922,215.8184
EL41,2013.0,345148.0,2541.1,195334.0,18.060013,202.48604
EL41,2014.0,360229.0,2528.84,192264.0,18.24522,230.07202
EL41,2015.0,343160.0,2466.73,189207.0,17.864939,209.24759
EL41,2016.0,347730.0,2423.95,185893.0,18.153372,127.96974
EL41,2017.0,396506.0,2431.42,189284.0,17.702616,187.66116
EL41,2018.0,450839.0,2473.39,192698.0,18.62573,184.70477
EL41,2019.0,467553.0,2552.4,197604.0,18.312246,261.11508
EL41,2020.0,295033.0,2274.8,200984.0,18.255653,138.85022
EL41,2021.0,327640.0,2447.32,197504.0,18.18335,193.28021
EL41,2022.0,449159.0,2710.05,194597.0,17.849049,143.32294
EL41,2023.0,509527.0,2973.48,194221.0,18.758715,181.30875
EL42,2010.0,14239334.0,7188.47,332652.0,19.692173,79.05769
EL42,2013.0,1127643.0,6156.83,331283.0,19.133642,85.91843
EL42,2014.0,1124949.0,6156.18,329815.0,19.358643,82.980156
EL42,2015.0,1071872.0,6034.28,328293.0,19.106798,90.49606
EL42,2016.0,1215173.0,5823.62,326662.0,19.21531,59.27849
EL42,2017.0,1255562.0,5921.96,328318.0,18.822657,77.49748
EL42,2018.0,1925772.0,6138.26,328893.0,19.676754,86.10821
EL42,2019.0,1891046.0,6369.47,329974.0,19.353746,130.77354
EL42,2020.0,887634.0,4981.34,331156.0,19.322723,74.3227
EL42,2021.0,1206721.0,5694.45,329474.0,19.294104,63.97915
EL42,2022.0,1643699.0,6564.1,327647.0,18.87948,77.97146
EL42,2023.0,1827779.0,7425.11,326433.0,19.728046,67.11292
EL43,2010.0,15107368.0,10871.6,623113.0,18.890394,210.2623
EL43,2013.0,924624.0,8629.65,628388.0,18.294613,210.89935
EL43,2014.0,906299.0,8826.94,628377.0,18.249636,268.78452
EL43,2015.0,937888.0,8818.99,628178.0,17.682146,293.68304
EL43,2016.0,968291.0,8605.31,627576.0,18.34834,168.98155
EL43,2017.0,900830.0,8918.57,627362.0,17.733116,244.43817
EL43,2018.0,1131173.0,9079.74,627027.0,18.571167,240.04459
EL43,2019.0,1202326.0,9318.9,627119.0,18.077583,349.84113
EL43,2020.0,522044.0,7942.23,627163.0,18.191181,285.8219
EL43,2021.0,799484.0,8955.65,625872.0,18.460663,191.39099
EL43,2022.0,1190635.0,10432.72,623900.0,17.871363,276.6371
EL43,2023.0,1341093.0,11538.84,622246.0,18.500704,184.53026
EL51,2010.0,573530.0,9097.08,610112.0,14.198639,841.5966
EL51,2013.0,844519.0,6819.1,602982.0,14.257391,707.798
EL51,2014.0,771913.0,6680.89,597819.0,14.150577,905.0522
EL51,2015.0,738585.0,6621.02,593055.0,14.066336,806.7112
EL51,2016.0,771074.0,6707.56,588101.0,14.263676,564.4188
EL51,2017.0,798288.0,6684.8,583497.0,13.9210415,696.83075
EL51,2018.0,819982.0,6804.07,578987.0,14.492068,688.27057
EL51,2019.0,789713.0,6851.34,574740.0,14.668687,714.2372
EL51,2020.0,481152.0,6267.59,570919.0,14.396082,647.2883
EL51,2021.0,523553.0,6913.41,564671.0,13.863512,897.1329
EL51,2022.0,725078.0,7717.2,560787.0,14.079421,513.442
EL51,2023.0,780080.0,8133.12,559007.0,14.798223,623.65344
EL52,2010.0,4327859.0,30257.38,1921906.0,15.30558,902.0386
EL52,2013.0,1990614.0,23995.46,1900468.0,15.535406,720.1672
EL52,2014.0,2074872.0,23475.0,1886279.0,15.320984,1091.7778
EL52,2015.0,2285342.0,23840.59,1872402.0,15.093532,900.13025
EL52,2016.0,2433334.0,23993.73,1857588.0,15.341533,697.11115
EL52,2017.0,2393495.0,24261.48,1849839.0,15.111938,815.11115
EL52,2018.0,2725044.0,24969.61,1841440.0,15.708713,849.6933
EL52,2019.0,2660314.0,25439.85,1834788.0,15.74146,901.0181
EL52,2020.0,1286613.0,23228.56,1828663.0,15.388405,764.2927
EL52,2021.0,1574495.0,25318.55,1811239.0,15.130096,873.42456
EL52,2022.0,2289238.0,29141.34,1791320.0,15.206642,882.32135
EL52,2023.0,2648999.0,31180.43,1779991.0,15.805051,759.98114
EL53,2010.0,38338.0,5160.67,286450.0,11.574618,479.40637
EL53,2013.0,271500.0,5087.03,280132.0,12.13652,352.1557
EL53,2014.0,264417.0,5084.89,277141.0,12.013062,415.4396
EL53,2015.0,254146.0,4731.78,274537.0,11.800568,440.0673
EL53,2016.0,237401.0,4333.43,271646.0,12.067963,428.26654
EL53,2017.0,243503.0,4334.62,269000.0,12.00468,395.051
EL53,2018.0,268788.0,4256.25,266397.0,12.249316,491.7593
EL53,2019.0,258210.0,4041.32,263798.0,12.506653,392.19092
EL53,2020.0,121843.0,3519.36,261011.0,12.385516,327.21805
EL53,2021.0,145642.0,3802.89,257875.0,12.068898,469.2297
EL53,2022.0,213787.0,4076.96,253875.0,12.114815,442.4553
EL53,2023.0,252331.0,4023.24,249809.0,12.334338,471.3812
EL54,2010.0,169516.0,4768.72,345960.0,13.153447,965.0078
EL54,2013.0,620646.0,3808.88,340188.0,13.331211,722.81836
EL54,2014.0,663329.0,3750.37,336880.0,13.108707,694.8309
EL54,2015.0,610290.0,3700.89,333911.0,13.199061,680.0146
EL54,2016.0,628900.0,3704.21,330678.0,13.315396,773.19147
EL54,2017.0,678982.0,3696.09,328213.0,13.14733,558.9562
EL54,2018.0,885153.0,3779.8,326448.0,13.709731,752.79333
EL54,2019.0,851901.0,3823.2,324932.0,13.562621,619.85205
EL54,2020.0,483319.0,3464.61,323703.0,13.4288645,498.21283
EL54,2021.0,526341.0,3764.68,320680.0,13.569994,831.30646
EL54,2022.0,829214.0,4155.82,319214.0,13.503948,588.0251
EL54,2023.0,970366.0,4508.32,318495.0,13.699217,749.51746
EL61,2010.0,661664.0,10780.07,746976.0,14.851285,718.5135
EL61,2013.0,1034651.0,8885.1,736650.0,14.978743,539.7968
EL61,2014.0,1033333.0,8840.38,730874.0,14.911511,682.4951
EL61,2015.0,1016117.0,8980.51,725242.0,14.447287,714.5996
EL61,2016.0,1148698.0,8848.75,719597.0,14.903684,637.46265
EL61,2017.0,1175494.0,8884.58,714715.0,14.525093,723.3849
EL61,2018.0,1235173.0,9165.85,709594.0,14.991682,869.26935
EL61,2019.0,1284171.0,9447.76,704946.0,15.069461,668.6764
EL61,2020.0,706410.0,8712.32,700180.0,14.916553,629.19806
EL61,2021.0,867520.0,9808.51,693660.0,14.946201,726.1057
EL61,2022.0,1118731.0,10640.32,686450.0,14.770721,730.6366
EL61,2023.0,1231517.0,11418.33,680837.0,15.134519,863.966
EL62,2010.0,5924197.0,3965.37,208675.0,18.122534,110.97145
EL62,2013.0,655934.0,3101.46,209537.0,18.499907,130.50461
EL62,2014.0,571291.0,3142.17,209567.0,18.379423,122.25056
EL62,2015.0,594684.0,3073.85,209531.0,18.59688,98.53172
EL62,2016.0,629070.0,3047.92,209073.0,18.554047,113.73901
EL62,2017.0,649906.0,3088.03,208753.0,18.14041,97.70298
EL62,2018.0,855589.0,3169.88,208083.0,18.937119,104.23946
EL62,2019.0,881018.0,3255.54,207568.0,18.690073,127.42615
EL62,2020.0,378008.0,2581.09,206845.0,18.541224,82.44324
EL62,2021.0,589732.0,2930.51,205928.0,18.539394,124.50695
EL62,2022.0,771517.0,3393.87,204166.0,18.713854,76.68686
EL62,2023.0,876675.0,3898.35,201877.0,18.870321,80.690384
EL63,2010.0,643670.0,10490.58,692269.0,15.9185505,729.4064
EL63,2013.0,825897.0,8173.2,684064.0,15.727651,716.835
EL63,2014.0,830314.0,8110.66,680024.0,15.446743,639.37756
EL63,2015.0,873160.0,8085.37,676428.0,15.2479,603.4031
EL63,2016.0,913719.0,7929.84,672152.0,15.52427,728.1399
EL63,2017.0,910576.0,7978.37,668515.0,15.373889,529.04987
EL63,2018.0,906554.0,7938.43,664581.0,16.01953,716.60425
EL63,2019.0,896131.0,8105.39,660830.0,15.806504,609.33875
EL63,2020.0,512514.0,7395.25,656969.0,15.648643,465.01254
EL63,2021.0,582461.0,8020.89,652707.0,15.841418,770.99036
EL63,2022.0,879852.0,9105.38,646764.0,15.752639,519.44635
EL63,2023.0,999656.0,9715.75,641643.0,15.970882,632.68567
EL64,2010.0,499337.0,9920.63,559655.0,16.234987,731.19165
EL64,2013.0,804143.0,8008.08,551750.0,16.055225,585.60944
EL64,2014.0,784241.0,7716.52,546904.0,16.004818,691.2603
EL64,2015.0,787409.0,7767.5,541620.0,15.364884,761.3888
EL64,2016.0,856594.0,7894.73,535909.0,15.924129,633.5125
EL64,2017.0,896582.0,8121.22,531938.0,15.443307,689.04114
EL64,2018.0,1117929.0,8340.2,527789.0,16.030973,894.721
EL64,2019.0,1106013.0,8441.47,524018.0,15.907684,741.04596
EL64,2020.0,594565.0,8124.84,519994.0,15.824986,715.3816
EL64,2021.0,675568.0,8827.38,513341.0,15.956592,697.752
EL64,2022.0,1057615.0,9954.16,506991.0,15.821759,646.50824
EL64,2023.0,1191869.0,10093.08,504332.0,16.233257,834.198
EL65,2010.0,829991.0,9582.55,588471.0,16.664583,531.42737
EL65,2013.0,1362969.0,8017.65,582160.0,16.30745,567.4057
EL65,2014.0,1352322.0,7885.9,578140.0,16.149809,576.2472
EL65,2015.0,1355977.0,8049.08,574087.0,15.570801,570.40216
EL65,2016.0,1460924.0,8067.95,569261.0,16.110817,475.87775
EL65,2017.0,1493979.0,8262.91,564957.0,15.803047,479.0163
EL65,2018.0,1927132.0,8277.76,559919.0,16.385323,655.27344
EL65,2019.0,1856367.0,8457.56,554996.0,16.128517,642.31683
EL65,2020.0,1107260.0,7706.74,549923.0,16.144318,454.37622
EL65,2021.0,1346893.0,8320.99,544183.0,16.22674,560.2093
EL65,2022.0,1712165.0,9538.83,538218.0,16.07476,448.63797
EL65,2023.0,1966991.0,10033.75,533872.0,16.364557,512.9032
ES11,2010.0,1366174.0,56787.2,2772466.0,12.094235,2393.013
ES11,2011.0,5868399.0,55817.0,2773411.0,12.874193,1697.0482
ES11,2012.0,1314542.0,54021.3,2771916.0,11.9924345,1811.2955
ES11,2013.0,5344171.0,54038.7,2760720.0,12.334261,2401.949
ES11,2014.0,5510099.0,54411.4,2745817.0,12.77499,2775.0825
ES11,2015.0,5868298.0,57010.6,2732801.0,12.867078,1778.7246
ES11,2016.0,6307450.0,58564.0,2719095.0,12.571153,2391.3955
ES11,2017.0,6701279.0,60630.9,2708955.0,12.943274,1598.4039
ES11,2018.0,6502471.0,62649.4,2703048.0,12.444857,2371.2139
ES11,2019.0,6799649.0,64502.0,2700210.0,12.355707,2378.9863
ES11,2020.0,3094958.0,59007.2,2702605.0,13.094765,2060.5544
ES11,2021.0,5627399.0,64387.5,2698177.0,12.448552,2041.6202
ES11,2022.0,6966061.0,71636.5,2692829.0,13.383594,2137.2205
ES11,2023.0,6952643.0,77461.6,2699424.0,13.406406,2547.4148
ES12,2010.0,318404.0,22590.6,1077102.0,11.177346,948.4863
ES12,2011.0,2681933.0,22261.8,1075869.0,12.182804,683.5375
ES12,2012.0,326142.0,21265.2,1074308.0,11.422949,800.11176
ES12,2013.0,2489118.0,20693.9,1067425.0,11.498184,1020.5841
ES12,2014.0,2551975.0,20636.3,1058560.0,12.230803,1011.6806
ES12,2015.0,2867346.0,21388.1,1049328.0,12.151353,881.6357
ES12,2016.0,2922497.0,21675.4,1040407.0,11.880316,975.64124
ES12,2017.0,3043734.0,22538.3,1033550.0,12.096827,787.4088
ES12,2018.0,3024196.0,23185.7,1027091.0,11.822027,1024.2758
ES12,2019.0,3132130.0,23666.6,1021469.0,11.811997,1062.3179
ES12,2020.0,1724033.0,21376.4,1018053.0,12.296486,879.27435
ES12,2021.0,2522439.0,23617.6,1012117.0,11.521838,935.3809
ES12,2022.0,3065813.0,26690.2,1004960.0,12.502478,776.55505
ES12,2023.0,3262839.0,28350.3,1006060.0,12.734069,940.5594
ES13,2010.0,391909.0,12882.8,588512.0,11.167029,277.08817
ES13,2011.0,1970807.0,12680.3,590867.0,12.39391,214.58148
ES13,2012.0,364667.0,12224.9,592383.0,11.555323,261.02637
ES13,2013.0,1919389.0,11944.1,589789.0,11.443375,339.27728
ES13,2014.0,1974718.0,12158.5,587491.0,12.489386,294.54898
ES13,2015.0,2060268.0,12443.8,585184.0,12.181755,285.75803
ES13,2016.0,2210369.0,12833.9,582494.0,12.024053,276.18982
ES13,2017.0,2295317.0,13318.0,581421.0,12.203451,256.33908
ES13,2018.0,2350404.0,13843.9,581533.0,11.965749,310.441
ES13,2019.0,2338036.0,14274.4,581989.0,11.989367,312.33597
ES13,2020.0,1234572.0,12991.2,583011.0,12.422555,268.11694
ES13,2021.0,1776342.0,14206.5,584708.0,11.592626,306.98682
ES13,2022.0,2257287.0,15557.2,585451.0,12.835297,221.48323
ES13,2023.0,2322283.0,16740.8,588387.0,12.841482,293.54382
ES21,2010.0,1369729.0,64424.6,2179521.0,11.8629265,445.29343
ES21,2011.0,3071520.0,63907.3,2183136.0,13.230717,375.1068
ES21,2012.0,1649650.0,62342.9,2184696.0,12.398119,432.6334
ES21,2013.0,2789622.0,61496.7,2179274.0,12.316384,625.618
ES21,2014.0,2927399.0,62636.9,2172247.0,13.344019,475.05664
ES21,2015.0,3209970.0,65073.3,2172707.0,12.899943,477.18143
ES21,2016.0,3284848.0,67115.0,2174426.0,12.819221,465.44836
ES21,2017.0,3474984.0,69585.3,2179944.0,12.88717,450.50143
ES21,2018.0,3559265.0,71915.1,2187254.0,12.822889,565.45544
ES21,2019.0,3560919.0,74000.0,2197306.0,12.856766,524.1528
ES21,2020.0,1715503.0,66672.6,2211917.0,13.3519125,453.02582
ES21,2021.0,2913057.0,72513.1,2212628.0,12.494339,542.10187
ES21,2022.0,3606749.0,80218.0,2205828.0,13.813088,370.1544
ES21,2023.0,3778113.0,86748.2,2216302.0,13.810735,511.38495
ES22,2010.0,279119.0,18089.1,633023.0,11.7437935,546.9837
ES22,2011.0,1229116.0,18058.4,637100.0,13.37575,442.54684
ES22,2012.0,325708.0,17377.7,640014.0,12.63256,527.28174
ES22,2013.0,1175342.0,17346.7,639089.0,12.176195,800.87854
ES22,2014.0,1263817.0,17642.0,637099.0,13.342863,629.2257
ES22,2015.0,1287895.0,18334.4,637317.0,12.970648,586.1235
ES22,2016.0,1398229.0,18911.3,638922.0,12.775613,580.02856
ES22,2017.0,1451085.0,19698.8,642075.0,12.971623,547.1992
ES22,2018.0,1476874.0,20236.0,646340.0,12.766607,761.02924
ES22,2019.0,1546251.0,21070.3,652797.0,12.944964,636.6167
ES22,2020.0,618233.0,19160.7,659907.0,13.255918,587.4281
ES22,2021.0,1101697.0,20821.2,662032.0,12.587512,620.1792
ES22,2022.0,1381340.0,23204.5,664514.0,14.104732,494.29132
ES22,2023.0,1433254.0,24975.4,672155.0,13.826345,572.6166
ES23,2010.0,134747.0,8008.6,319934.0,10.681419,200.93727
ES23,2011.0,800653.0,7945.4,320858.0,12.163371,170.65524
ES23,2012.0,133948.0,7669.0,320951.0,11.445238,186.86389
ES23,2013.0,741809.0,7581.1,318819.0,10.881749,260.5858
ES23,2014.0,778761.0,7738.4,315736.0,12.250244,214.41174
ES23,2015.0,826388.0,8033.1,314457.0,11.835358,199.95023
ES23,2016.0,833347.0,8074.1,314025.0,11.650055,198.84491
ES23,2017.0,847558.0,8351.7,314136.0,12.182637,166.52774
ES23,2018.0,812211.0,8649.9,314890.0,11.492388,287.19043
ES23,2019.0,800326.0,8890.0,315967.0,11.9218445,202.87704
ES23,2020.0,309261.0,8186.9,318703.0,12.126483,212.13818
ES23,2021.0,532633.0,8735.9,319444.0,11.501058,224.84113
ES23,2022.0,733888.0,9767.5,319617.0,12.984871,168.9577
ES23,2023.0,781558.0,10476.5,322282.0,12.802823,203.49597
ES24,2010.0,646682.0,34100.3,1344181.0,12.3772135,1690.7711
ES24,2011.0,3571026.0,33631.5,1344385.0,13.921948,1357.6937
ES24,2012.0,659520.0,32169.7,1343807.0,13.555098,1450.0217
ES24,2013.0,3331255.0,32323.9,1337675.0,12.758254,1919.9371
ES24,2014.0,3429432.0,32602.5,1330713.0,13.95686,1817.1577
ES24,2015.0,3721370.0,33265.9,1325600.0,13.805033,1523.3507
ES24,2016.0,4166094.0,34542.1,1318042.0,13.550679,1681.5911
ES24,2017.0,4507227.0,35983.5,1315411.0,13.905453,1269.5198
ES24,2018.0,4497967.0,37213.9,1313493.0,13.406801,2205.925
ES24,2019.0,4571654.0,38465.1,1320694.0,13.739923,1479.4589
ES24,2020.0,2192176.0,35955.6,1330592.0,13.626571,1876.894
ES24,2021.0,3193996.0,38782.4,1331938.0,13.188549,1695.7407
ES24,2022.0,4358591.0,43669.0,1328217.0,14.680949,1693.7828
ES24,2023.0,4466351.0,46778.2,1341289.0,14.293753,1351.5549
ES30,2010.0,9186660.0,198289.8,6373546.0,13.105086,321.28333
ES30,2011.0,9715620.0,199623.7,6394252.0,14.253149,256.74533
ES30,2012.0,9296048.0,196359.7,6425522.0,13.61063,210.83832
ES30,2013.0,8801950.0,193344.5,6411525.0,13.1994505,279.5143
ES30,2014.0,9948189.0,196018.1,6372553.0,14.263937,292.84573
ES30,2015.0,10651266.0,206231.5,6375737.0,14.508913,179.142
ES30,2016.0,10515327.0,214469.1,6411466.0,14.165028,315.89508
ES30,2017.0,10841520.0,224373.2,6459297.0,14.887782,187.63542
ES30,2018.0,11189880.0,233735.8,6529923.0,13.879783,329.237
ES30,2019.0,11182197.0,243889.4,6618078.0,14.478659,231.78958
ES30,2020.0,4245948.0,221061.9,6720310.0,14.219338,290.33566
ES30,2021.0,7796138.0,239837.0,6726640.0,13.642107,272.64404
ES30,2022.0,10982123.0,267171.6,6743273.0,14.913237,276.37006
ES30,2023.0,11706679.0,295939.0,6871903.0,14.520159,263.51453
ES41,2010.0,1220772.0,54692.5,2547401.0,11.078477,4162.7295
ES41,2011.0,5800680.0,54329.0,2545301.0,12.3439665,2961.9846
ES41,2012.0,1212918.0,52589.7,2537685.0,11.543928,3087.5703
ES41,2013.0,5287582.0,51280.4,2516927.0,11.110854,4187.704
ES41,2014.0,5386096.0,51383.7,2493604.0,12.164589,4007.618
ES41,2015.0,5907550.0,53183.4,2475697.0,12.258372,2956.1748
ES41,2016.0,6198217.0,54630.5,2452721.0,11.936122,4014.0132
ES41,2017.0,6434925.0,55879.3,2433535.0,12.77939,2589.0237
ES41,2018.0,6432147.0,58326.9,2417013.0,11.767547,4398.988
ES41,2019.0,6701376.0,59649.2,2405568.0,12.188351,3597.167
ES41,2020.0,2746642.0,54794.6,2398976.0,12.280635,3792.6426
ES41,2021.0,4663325.0,59465.7,2385223.0,11.62789,3767.6182
ES41,2022.0,6306517.0,65467.1,2375586.0,12.9749775,3318.8257
ES41,2023.0,6702777.0,69894.0,2383703.0,12.610251,3505.435
ES42,2010.0,527321.0,39436.3,2084468.0,13.657286,3096.7866
ES42,2011.0,2819939.0,39056.8,2099064.0,14.948164,2043.0765
ES42,2012.0,495976.0,37644.4,2105935.0,14.467088,1967.883
ES42,2013.0,2450184.0,36910.7,2093474.0,13.880157,2484.4932
ES42,2014.0,2660075.0,36136.8,2074760.0,15.066762,2251.1348
ES42,2015.0,2730082.0,37998.0,2062615.0,15.339916,1590.1852
ES42,2016.0,2974968.0,39136.2,2049336.0,15.021631,2616.93
ES42,2017.0,3031932.0,40769.0,2041422.0,15.542172,1699.2922
ES42,2018.0,3103359.0,42290.9,2034409.0,14.383515,2958.8088
ES42,2019.0,3111009.0,43393.3,2036777.0,15.009317,2102.5886
ES42,2020.0,1375567.0,40254.4,2047969.0,14.800551,2323.5884
ES42,2021.0,2330439.0,44124.1,2052505.0,14.516105,2470.7107
ES42,2022.0,3155962.0,50031.9,2058284.0,15.758299,2322.5994
ES42,2023.0,3254379.0,52545.0,2084086.0,15.394245,1873.147
ES43,2010.0,267816.0,18652.5,1099610.0,16.005733,2096.0178
ES43,2011.0,1931848.0,18273.9,1102299.0,16.657871,1334.6653
ES43,2012.0,257645.0,17579.5,1104336.0,15.886506,1167.1152
ES43,2013.0,1719852.0,17606.4,1101024.0,15.814219,1476.0361
ES43,2014.0,1761854.0,17564.7,1096708.0,16.243317,1610.4451
ES43,2015.0,1859182.0,18495.0,1092217.0,16.780203,949.173
ES43,2016.0,1992869.0,19069.5,1086153.0,16.55373,1532.4097
ES43,2017.0,2034816.0,20169.5,1079108.0,17.267174,883.89777
ES43,2018.0,2103857.0,20713.3,1072721.0,15.920263,1669.2572
ES43,2019.0,2103128.0,21166.1,1067925.0,16.563204,976.7599
ES43,2020.0,939428.0,19497.3,1064970.0,16.908205,1341.3381
ES43,2021.0,1525767.0,21551.7,1061636.0,16.452515,1278.2135
ES43,2022.0,2130103.0,23486.5,1056808.0,17.578587,1307.0593
ES43,2023.0,2179237.0,25192.6,1054306.0,17.273205,1046.7224
ES51,2010.0,29728843.0,202602.2,7463488.0,12.30167,1615.1008
ES51,2011.0,15280566.0,199939.1,7493263.0,13.862569,1303.4897
ES51,2012.0,34366971.0,194512.8,7514991.0,13.446416,1202.0054
ES51,2013.0,13075174.0,193329.0,7488664.0,12.9372425,1533.6971
ES51,2014.0,14160713.0,196999.5,7432833.0,13.799783,1623.8556
ES51,2015.0,15702545.0,206434.3,7420890.0,13.796176,1224.8716
ES51,2016.0,16629195.0,214502.5,7440692.0,13.630397,1340.9882
ES51,2017.0,16556256.0,223139.8,7480778.0,13.780238,1139.9851
ES51,2018.0,15712468.0,231101.3,7539364.0,13.570008,2048.669
ES51,2019.0,15597072.0,240165.8,7624625.0,13.646931,1340.6162
ES51,2020.0,7149562.0,214857.4,7720323.0,13.544595,1703.1527
ES51,2021.0,12922137.0,234820.2,7749896.0,13.216236,1339.6263
ES51,2022.0,17189040.0,258787.8,7761864.0,14.662908,1323.4788
ES51,2023.0,17279556.0,283274.3,7901963.0,14.378864,1127.4872
ES52,2010.0,8605361.0,101870.0,4989631.0,15.0967045,693.45856
ES52,2011.0,15297243.0,100387.6,4999192.0,16.118423,628.7813
ES52,2012.0,9648641.0,95835.9,5009650.0,16.18023,540.0467
ES52,2013.0,14502973.0,95110.1,4988365.0,15.908532,566.3776
ES52,2014.0,14605171.0,97256.1,4960213.0,16.85394,547.88306
ES52,2015.0,15190004.0,101214.2,4945092.0,16.48683,685.76337
ES52,2016.0,15760059.0,104205.4,4939888.0,16.648123,658.4053
ES52,2017.0,15468676.0,108666.7,4943821.0,16.525808,469.615
ES52,2018.0,15517503.0,112749.6,4958584.0,16.28629,847.16797
ES52,2019.0,16204467.0,116588.5,4989308.0,16.331446,644.79926
ES52,2020.0,5867321.0,106067.2,5046482.0,16.154013,812.27875
ES52,2021.0,10914239.0,116386.8,5067911.0,15.814456,858.95825
ES52,2022.0,14931894.0,127583.2,5108127.0,16.842665,871.2845
ES52,2023.0,14856537.0,139656.1,5216195.0,16.828121,482.7442
ES53,2010.0,42499551.0,26797.0,1083679.0,17.657799,141.00456
ES53,2011.0,5946107.0,26646.3,1091664.0,18.580708,110.93807
ES53,2012.0,49440982.0,26224.3,1100715.0,18.360216,85.718155
