region,year,population
FRF1,2018,1898533.0
FRF2,2018,1323396.0
FRF3,2018,2328460.0
FRG0,2018,3781423.0
FRH0,2018,3335414.0
FRI1,2018,3437398.0
FRI2,2018,731285.0
FRI3,2018,1811095.0
FRJ1,2018,2830361.0
FRJ2,2018,3055135.0
FRK1,2018,1368536.0
FRK2,2018,6625923.0
FRL0,2018,5052832.0
FRM0,2018,338554.0
FRY1,2018,421694.0
FRY2,2018,368783.0
FRY3,2018,276128.0
FRY4,2018,855961.0
FRY5,2018,259621.0
HR02,2018,1090451.0
HR03,2018,1337048.0
HR04,2018,2727154.0
HR05,2018,778359.0
HR06,2018,808483.0
HU11,2018,1723033.0
HU12,2018,1254436.0
HU21,2018,1057449.0
HU22,2018,971397.0
HU23,2018,885800.0
HU31,2018,1133848.0
HU32,2018,1450191.0
HU33,2018,1237501.0
HUXX,2018,0.0
IE04,2018,860162.0
IE05,2018,1614582.0
IE06,2018,2380989.0
IS00,2018,348450.0
ITC1,2018,4349911.0
ITC2,2018,126213.0
ITC3,2018,1541541.0
ITC4,2018,9986962.0
ITF1,2018,1306059.0
ITF2,2018,306564.0
ITF3,2018,5762889.0
ITF4,2018,4000966.0
ITF5,2018,562968.0
ITF6,2018,1924257.0
ITG1,2018,4942188.0
ITG2,2018,1631040.0
ITH1,2018,526772.0
ITH2,2018,541966.0
ITH3,2018,4880936.0
ITH4,2018,1211155.0
ITH5,2018,4445920.0
ITI1,2018,3712048.0
ITI2,2018,876477.0
ITI3,2018,1526331.0
ITI4,2018,5774606.0
LI00,2018,38114.0
LT01,2018,795134.0
LT02,2018,2031066.0
LU00,2018,602005.0
LV00,2018,1934379.0
ME00,2018,622359.0
MK00,2018,2075108.0
MKXX,2018,193.0
MT00,2018,474837.0
NL11,2018,582944.0
NL12,2018,647268.0
NL13,2018,492100.0
NL21,2018,1151501.0
NL22,2018,2060103.0
NL23,2018,411670.0
NL31,2018,1295484.0
NL32,2018,2831182.0
NL33,2018,3681044.0
NL34,2018,382304.0
NL35,2018,1330518.0
NL36,2018,3646010.0
NL41,2018,2528286.0
NL42,2018,1117198.0
NO01,2018,1287495.0
NO02,2018,370994.0
NO03,2018,999639.0
NO04,2018,777279.0
NO05,2018,899627.0
NO06,2018,462354.0
NO07,2018,486001.0
NO08,2018,1887198.0
NO09,2018,719531.0
NO0A,2018,1369541.0
NO0B,2018,0.0
PL21,2018,3349498.0
PL22,2018,4500863.0
PL41,2018,3465605.0
PL42,2018,1678873.0
PL43,2018,1004127.0
PL51,2018,2865358.0
PL52,2018,948808.0
PL61,2018,2059748.0
PL62,2018,1408415.0
PL63,2018,2294926.0
PL71,2018,2462448.0
PL72,2018,1232016.0
PL81,2018,2105442.0
PL82,2018,2085877.0
PL84,2018,1154856.0
PL91,2018,3025034.0
PL92,2018,2334793.0
PT11,2018,3592401.0
PT15,2018,456113.0
PT16,2018,2235005.0
PT17,2018,2849085.0
PT18,2018,713125.0
PT20,2018,238964.0
PT30,2018,251077.0
RO11,2018,2560504.0
RO12,2018,2325371.0
RO21,2018,3222732.0
RO22,2018,2423059.0
RO31,2018,2965415.0
RO32,2018,2302291.0
RO41,2018,1949813.0
RO42,2018,1784296.0
RS11,2018,1688466.0
RS12,2018,1866815.0
RS21,2018,1932780.0
RS22,2018,1513383.0
SE11,2018,2308143.0
SE12,2018,1687810.0
SE21,2018,856887.0
SE22,2018,1504060.0
SE23,2018,2015607.0
SE31,2018,852201.0
SE32,2018,375774.0
SE33,2018,519760.0
SI03,2018,1089717.0
SI04,2018,977163.0
SK01,2018,650838.0
SK02,2018,1828428.0
SK03,2018,1340811.0
SK04,2018,1623043.0
TR10,2018,15029231.0
TR21,2018,1768368.0
TR22,2018,1735241.0
TR31,2018,4279677.0
TR32,2018,3038325.0
TR33,2018,3065961.0
TR41,2018,4019116.0
TR42,2018,3805481.0
TR51,2018,5445026.0
TR52,2018,2426821.0
TR61,2018,3063005.0
TR62,2018,4010406.0
TR63,2018,3230573.0
TR71,2018,1560774.0
TR72,2018,2416673.0
TR81,2018,1034922.0
TR82,2018,765874.0
TR83,2018,2773386.0
TR90,2018,2633417.0
TRA1,2018,1072404.0
TRA2,2018,1115810.0
TRB1,2018,1726199.0
TRB2,2018,2128670.0
TRC1,2018,2756910.0
TRC2,2018,3685654.0
TRC3,2018,2222601.0
UKC1,2018,1197992.0
UKC2,2018,1450223.0
UKD1,2018,498216.0
UKD3,2018,2808080.0
UKD4,2018,1490434.0
UKD6,2018,927799.0
UKD7,2018,1547607.0
UKE1,2018,931065.0
UKE2,2018,820874.0
UKE3,2018,1397266.0
UKE4,2018,2313390.0
UKF1,2018,2199851.0
UKF2,2018,1828762.0
UKF3,2018,752671.0
UKG1,2018,1344393.0
UKG2,2018,1619877.0
UKG3,2018,2908821.0
UKH1,2018,2509078.0
UKH2,2018,1859787.0
UKH3,2018,1828948.0
UKI3,2018,1173602.0
UKI4,2018,2402934.0
UKI5,2018,1924106.0
UKI6,2018,1308866.0
UKI7,2018,2090315.0
UKJ1,2018,2402507.0
UKJ2,2018,2892767.0
UKJ3,2018,1985074.0
UKJ4,2018,1840563.0
UKK1,2018,2496022.0
UKK2,2018,1329868.0
UKK3,2018,564588.0
UKK4,2018,1187825.0
UKL1,2018,1963646.0
UKL2,2018,1162876.0
UKM5,2018,494624.0
UKM6,2018,470743.0
UKM7,2018,1988307.0
UKM8,2018,1536415.0
UKM9,2018,946837.0
UKN0,2018,1875957.0
AL01,2019,813758.0
AL02,2019,1170142.0
AL03,2019,878527.0
ALXX,2019,0.0
AT11,2019,293433.0
AT12,2019,1677542.0
AT13,2019,1897491.0
AT21,2019,560939.0
AT22,2019,1243052.0
AT31,2019,1482095.0
AT32,2019,555221.0
AT33,2019,754705.0
AT34,2019,394297.0
BE10,2019,1215289.0
BE21,2019,1860470.0
BE22,2019,875842.0
BE23,2019,1516284.0
BE24,2019,1146643.0
BE25,2019,1196995.0
BE31,2019,404270.0
BE32,2019,1346082.0
BE33,2019,1110068.0
BE34,2019,286685.0
BE35,2019,496891.0
BG31,2019,720754.0
BG32,2019,731277.0
BG33,2019,851079.0
BG34,2019,977482.0
BG41,2019,2046676.0
BG42,2019,1336909.0
CH01,2019,1642580.0
CH02,2019,1877154.0
CH03,2019,1161105.0
CH04,2019,1520968.0
CH05,2019,1176321.0
CH06,2019,813056.0
CH07,2019,353343.0
CY00,2019,890194.0
CZ01,2019,1308632.0
CZ02,2019,1369332.0
CZ03,2019,1226805.0
CZ04,2019,1115685.0
CZ05,2019,1513693.0
CZ06,2019,1696941.0
CZ07,2019,1215413.0
CZ08,2019,1203299.0
DE11,2019,4143418.0
DE12,2019,2805129.0
DE13,2019,2264469.0
DE14,2019,1856517.0
DE21,2019,4686163.0
DE22,2019,1238528.0
DE23,2019,1109269.0
DE24,2019,1067482.0
DE25,2019,1770401.0
DE26,2019,1317124.0
DE27,2019,1887754.0
DE30,2019,3644826.0
DE40,2019,2511917.0
DE50,2019,682986.0
DE60,2019,1841179.0
DE71,2019,3998724.0
DE72,2019,1047262.0
DE73,2019,1219823.0
DE80,2019,1609675.0
DE91,2019,1596396.0
DE92,2019,2149805.0
DE93,2019,1710914.0
DE94,2019,2525333.0
DEA1,2019,5202321.0
DEA2,2019,4468904.0
DEA3,2019,2623619.0
DEA4,2019,2055310.0
DEA5,2019,3582497.0
DEB1,2019,1495885.0
DEB2,2019,531007.0
DEB3,2019,2057952.0
DEC0,2019,990509.0
DED2,2019,1598199.0
DED4,2019,1436445.0
DED5,2019,1043293.0
DEE0,2019,2208321.0
DEF0,2019,2896712.0
DEG0,2019,2143145.0
DK01,2019,1835562.0
DK02,2019,836738.0
DK03,2019,1223348.0
DK04,2019,1320678.0
DK05,2019,589755.0
EE00,2019,1324820.0
EFTA,2019,14268108.0
EL30,2019,3829900.0
EL41,2019,197604.0
EL42,2019,329974.0
EL43,2019,627119.0
EL51,2019,574740.0
EL52,2019,1834788.0
EL53,2019,263798.0
EL54,2019,324932.0
EL61,2019,704946.0
EL62,2019,207568.0
EL63,2019,660830.0
EL64,2019,524018.0
EL65,2019,554996.0
ES11,2019,2700210.0
ES12,2019,1021469.0
ES13,2019,581989.0
ES21,2019,2197306.0
ES22,2019,652797.0
ES23,2019,315967.0
ES24,2019,1320694.0
ES30,2019,6618078.0
ES41,2019,2405568.0
ES42,2019,2036777.0
ES43,2019,1067925.0
ES51,2019,7624625.0
ES52,2019,4989308.0
ES53,2019,1157928.0
ES61,2019,8412222.0
ES62,2019,1491312.0
ES63,2019,85087.0
ES64,2019,86373.0
ES70,2019,2153316.0
EU28,2019,512797036.0
FI19,2019,1379749.0
FI1B,2019,1671024.0
FI1C,2019,1152719.0
FI1D,2019,1284638.0
FI20,2019,29789.0
FR10,2019,12262544.0
FRB0,2019,2573180.0
FRC1,2019,1625776.0
FRC2,2019,1179804.0
FRD1,2019,1469892.0
FRD2,2019,1855140.0
FRE1,2019,4073624.0
FRE2,2019,1931323.0
FRF1,2019,1907143.0
FRF2,2019,1320191.0
FRF3,2019,2328885.0
FRG0,2019,3806461.0
FRH0,2019,3354854.0
FRI1,2019,3464554.0
FRI2,2019,729049.0
FRI3,2019,1816686.0
FRJ1,2019,2854713.0
FRJ2,2019,3078472.0
FRK1,2019,1370389.0
FRK2,2019,6672547.0
FRL0,2019,5081101.0
FRM0,2019,340440.0
FRY1,2019,416728.0
FRY2,2019,364508.0
FRY3,2019,281678.0
FRY4,2019,861210.0
FRY5,2019,269579.0
HR02,2019,1066800.0
HR03,2019,1325462.0
HR04,2019,2702175.0
HR05,2019,776237.0
HR06,2019,800177.0
HU11,2019,1722363.0
HU12,2019,1270416.0
HU21,2019,1060306.0
HU22,2019,973587.0
HU23,2019,878402.0
HU31,2019,1125185.0
HU32,2019,1439991.0
HU33,2019,1230022.0
HUXX,2019,0.0
IE04,2019,872406.0
IE05,2019,1640305.0
IE06,2019,2427600.0
IS00,2019,356991.0
ITC1,2019,4328565.0
ITC2,2019,125653.0
ITC3,2019,1532980.0
ITC4,2019,10010833.0
ITF1,2019,1300645.0
ITF2,2019,303790.0
ITF3,2019,5740291.0
ITF4,2019,3975528.0
ITF5,2019,558587.0
ITF6,2019,1912021.0
ITG1,2019,4908548.0
ITG2,2019,1622257.0
ITH1,2019,530313.0
ITH2,2019,543721.0
ITH3,2019,4884590.0
ITH4,2019,1210414.0
ITH5,2019,4459453.0
ITI1,2019,3701343.0
ITI2,2019,873744.0
ITI3,2019,1520321.0
ITI4,2019,5773076.0
LI00,2019,38378.0
LT01,2019,798101.0
LT02,2019,2014099.0
LU00,2019,613894.0
LV00,2019,1919968.0
ME00,2019,622182.0
MK00,2019,2076953.0
MKXX,2019,179.0
MT00,2019,492968.0
NL11,2019,583990.0
NL12,2019,647672.0
NL13,2019,492167.0
NL21,2019,1156431.0
NL22,2019,2071972.0
NL23,2019,416546.0
NL31,2019,1306912.0
NL32,2019,2853359.0
NL33,2019,3709139.0
NL34,2019,383032.0
NL35,2019,1342158.0
NL36,2019,3673893.0
NL41,2019,2544806.0
NL42,2019,1116137.0
NO01,2019,1305122.0
NO02,2019,371054.0
NO03,2019,1005070.0
NO04,2019,780898.0
NO05,2019,901689.0
NO06,2019,465634.0
NO07,2019,486452.0
NO08,2019,1908376.0
NO09,2019,722955.0
NO0A,2019,1373741.0
NO0B,2019,0.0
PL21,2019,3360545.0
PL22,2019,4488998.0
PL41,2019,3473172.0
PL42,2019,1675502.0
PL43,2019,1003310.0
PL51,2019,2865072.0
PL52,2019,946038.0
PL61,2019,2055433.0
PL62,2019,1404441.0
PL63,2019,2305077.0
PL71,2019,2453167.0
PL72,2019,1226243.0
PL81,2019,2097294.0
PL82,2019,2086135.0
PL84,2019,1152074.0
PL91,2019,3053104.0
PL92,2019,2327207.0
PT11,2019,3591630.0
PT15,2019,459597.0
PT16,2019,2226188.0
PT17,2019,2859422.0
PT18,2019,708434.0
PT20,2019,237828.0
PT30,2019,250397.0
RO11,2019,2552112.0
RO12,2019,2318272.0
RO21,2019,3198564.0
RO22,2019,2396171.0
RO31,2019,2929832.0
RO32,2019,2315173.0
RO41,2019,1926860.0
RO42,2019,1777474.0
RS11,2019,1691919.0
RS12,2019,1856911.0
RS21,2019,1916855.0
RS22,2019,1498079.0
SE11,2019,2344124.0
SE12,2019,1708813.0
SE21,2019,864630.0
SE22,2019,1521848.0
SE23,2019,2039166.0
SE31,2019,855220.0
SE32,2019,375733.0
SE33,2019,520651.0
SI03,2019,1094435.0
SI04,2019,986473.0
SK01,2019,659598.0
SK02,2019,1826145.0
SK03,2019,1339242.0
SK04,2019,1625436.0
TR10,2019,15067724.0
TR21,2019,1802315.0
TR22,2019,1767237.0
TR31,2019,4320519.0
TR32,2019,3093015.0
TR33,2019,3100666.0
TR41,2019,4089156.0
TR42,2019,3878979.0
TR51,2019,5503985.0
TR52,2019,2457522.0
TR61,2019,3137694.0
TR62,2019,4034593.0
TR63,2019,3289122.0
TR71,2019,1603688.0
TR72,2019,2461269.0
TR81,2019,1046711.0
TR82,2019,819468.0
TR83,2019,2822353.0
TR90,2019,2719113.0
TRA1,2019,1086156.0
TRA2,2019,1124898.0
TRB1,2019,1762077.0
TRB2,2019,2167642.0
TRC1,2019,2795617.0
TRC2,2019,3768205.0
TRC3,2019,2284158.0
UKC1,2019,1201543.0
UKC2,2019,1455437.0
UKD1,2019,498083.0
UKD3,2019,2822003.0
UKD4,2019,1495318.0
UKD6,2019,931347.0
UKD7,2019,1553324.0
UKE1,2019,932645.0
UKE2,2019,824054.0
UKE3,2019,1404971.0
UKE4,2019,2324560.0
UKF1,2019,2210381.0
UKF2,2019,1843764.0
UKF3,2019,756920.0
UKG1,2019,1352539.0
UKG2,2019,1626956.0
UKG3,2019,2928377.0
UKH1,2019,2521676.0
UKH2,2019,1871847.0
UKH3,2019,1841887.0
UKI3,2019,1190513.0
UKI4,2019,2430890.0
UKI5,2019,1940638.0
UKI6,2019,1316772.0
UKI7,2019,2103443.0
UKJ1,2019,2417428.0
UKJ2,2019,2909838.0
UKJ3,2019,1993050.0
UKJ4,2019,1854717.0
UKK1,2019,2516568.0
UKK2,2019,1336003.0
UKK3,2019,568612.0
UKK4,2019,1195198.0
UKL1,2019,1968383.0
UKL2,2019,1168000.0
UKM5,2019,495365.0
UKM6,2019,470990.0
UKM7,2019,1998699.0
UKM8,2019,1541998.0
UKM9,2019,947186.0
UKN0,2019,1885189.0
AL01,2020,804689.0
AL02,2020,1176240.0
AL03,2020,865026.0
ALXX,2020,0.0
AT11,2020,294436.0
AT12,2020,1684287.0
AT13,2020,1911191.0
AT21,2020,561293.0
AT22,2020,1246395.0
AT31,2020,1490279.0
AT32,2020,558410.0
AT33,2020,757634.0
AT34,2020,397139.0
BE10,2020,1223364.0
BE21,2020,1873095.0
BE22,2020,880602.0
BE23,2020,1526486.0
BE24,2020,1156470.0
BE25,2020,1202352.0
BE31,2020,406794.0
BE32,2020,1350295.0
BE33,2020,1113943.0
BE34,2020,289606.0
BE35,2020,499433.0
BG31,2020,704576.0
BG32,2020,714075.0
BG33,2020,835432.0
BG34,2020,963654.0
BG41,2020,2034417.0
BG42,2020,1317121.0
CH01,2020,1654751.0
CH02,2020,1886584.0
CH03,2020,1171157.0
CH04,2020,1539275.0
CH05,2020,1183813.0
CH06,2020,818962.0
CH07,2020,351491.0
CY00,2020,902429.0
CZ01,2020,1324277.0
CZ02,2020,1385141.0
CZ03,2020,1233982.0
CZ04,2020,1115629.0
CZ05,2020,1517999.0
CZ06,2020,1701802.0
CZ07,2020,1214570.0
CZ08,2020,1200539.0
DE11,2020,4154223.0
DE12,2020,2810854.0
DE13,2020,2271351.0
DE14,2020,1863966.0
DE21,2020,4710865.0
DE22,2020,1244169.0
DE23,2020,1112102.0
DE24,2020,1065371.0
DE25,2020,1775169.0
DE26,2020,1317619.0
DE27,2020,1899442.0
DE30,2020,3669491.0
DE40,2020,2521893.0
DE50,2020,681202.0
DE60,2020,1847253.0
DE71,2020,4019961.0
DE72,2020,1048646.0
DE73,2020,1219473.0
DE80,2020,1608138.0
DE91,2020,1594929.0
DE92,2020,2148238.0
DE93,2020,1716448.0
DE94,2020,2533993.0
DEA1,2020,5207457.0
DEA2,2020,4478847.0
DEA3,2020,2624625.0
DEA4,2020,2055724.0
DEA5,2020,3580568.0
DEB1,2020,1498223.0
DEB2,2020,533113.0
DEB3,2020,2062567.0
DEC0,2020,986887.0
DED2,2020,1596566.0
DED4,2020,1426380.0
DED5,2020,1049025.0
DEE0,2020,2194782.0
DEF0,2020,2903773.0
DEG0,2020,2133378.0
DK01,2020,1846023.0
DK02,2020,837359.0
DK03,2020,1223105.0
DK04,2020,1326340.0
DK05,2020,589936.0
EE00,2020,1328976.0
EFTA,2020,14376494.0
EL30,2020,3835081.0
EL41,2020,200984.0
EL42,2020,331156.0
EL43,2020,627163.0
EL51,2020,570919.0
EL52,2020,1828663.0
EL53,2020,261011.0
EL54,2020,323703.0
EL61,2020,700180.0
EL62,2020,206845.0
EL63,2020,656969.0
EL64,2020,519994.0
EL65,2020,549923.0
ES11,2020,2702605.0
ES12,2020,1018053.0
ES13,2020,583011.0
ES21,2020,2211917.0
ES22,2020,659907.0
ES23,2020,318703.0
ES24,2020,1330592.0
ES30,2020,6720310.0
ES41,2020,2398976.0
ES42,2020,2047969.0
ES43,2020,1064970.0
ES51,2020,7720323.0
ES52,2020,5046482.0
ES53,2020,1176816.0
ES61,2020,8461039.0
ES62,2020,1509077.0
ES63,2020,84502.0
ES64,2020,86558.0
ES70,2020,2176240.0
EU28,2020,514055566.0
FI19,2020,1378652.0
FI1B,2020,1689725.0
FI1C,2020,1148794.0
FI1D,2020,1278237.0
FI20,2020,29884.0
FR10,2020,12271794.0
FRB0,2020,2574863.0
FRC1,2020,1622967.0
FRC2,2020,1178728.0
FRD1,2020,1471115.0
FRD2,2020,1854407.0
FRE1,2020,4069913.0
FRE2,2020,1927821.0
FRF1,2020,1915915.0
FRF2,2020,1319593.0
FRF3,2020,2327143.0
FRG0,2020,3832120.0
FRH0,2020,3373835.0
FRI1,2020,3485404.0
FRI2,2020,727308.0
FRI3,2020,1821240.0
FRJ1,2020,2875045.0
FRJ2,2020,3098924.0
FRK1,2020,1369348.0
FRK2,2020,6709304.0
FRL0,2020,5098666.0
FRM0,2020,343701.0
FRXX,2020,0.0
FRY1,2020,415360.0
FRY2,2020,361225.0
FRY3,2020,285133.0
FRY4,2020,863083.0
FRY5,2020,279696.0
HR02,2020,1046438.0
HR03,2020,1317600.0
HR04,2020,2684363.0
HR05,2020,774420.0
HR06,2020,795053.0
HU11,2020,1717144.0
HU12,2020,1287734.0
HU21,2020,1062982.0
HU22,2020,977086.0
HU23,2020,873097.0
HU31,2020,1117255.0
HU32,2020,1430692.0
HU33,2020,1223386.0
HUXX,2020,0.0
IE04,2020,883740.0
IE05,2020,1661545.0
IE06,2020,2467315.0
IS00,2020,364134.0
ITC1,2020,4311217.0
ITC2,2020,125034.0
ITC3,2020,1524826.0
ITC4,2020,10027602.0
ITF1,2020,1293941.0
ITF2,2020,300516.0
ITF3,2020,5712143.0
ITF4,2020,3953305.0
ITF5,2020,553254.0
ITF6,2020,1894110.0
ITG1,2020,4875290.0
ITG2,2020,1611621.0
ITH1,2020,532644.0
ITH2,2020,545425.0
ITH3,2020,4879133.0
ITH4,2020,1206216.0
ITH5,2020,4464119.0
ITI1,2020,3692555.0
ITI2,2020,870165.0
ITI3,2020,1512672.0
ITI4,2020,5755700.0
LI00,2020,38747.0
LT01,2020,804348.0
LT02,2020,2005629.0
LU00,2020,626108.0
LV00,2020,1907675.0
ME00,2020,621873.0
MK00,2020,2076087.0
MKXX,2020,168.0
MT00,2020,514855.0
NL11,2020,585866.0
NL12,2020,649957.0
NL13,2020,493682.0
NL21,2020,1162406.0
NL22,2020,2085952.0
NL23,2020,423021.0
NL31,2020,1319231.0
NL32,2020,2879527.0
NL33,2020,3744299.0
NL34,2020,383488.0
NL35,2020,1354834.0
NL36,2020,3708696.0
NL41,2020,2562955.0
NL42,2020,1117201.0
NO01,2020,1326682.0
NO02,2020,371385.0
NO03,2020,1011472.0
NO04,2020,787123.0
NO05,2020,905335.0
NO06,2020,468702.0
NO07,2020,484546.0
NO08,2020,1934659.0
NO09,2020,726627.0
NO0A,2020,1381661.0
NO0B,2020,0.0
PL21,2020,3371956.0
PL22,2020,4475460.0
PL41,2020,3479525.0
PL42,2020,1671605.0
PL43,2020,1001411.0
PL51,2020,2864809.0
PL52,2020,942233.0
PL61,2020,2050976.0
PL62,2020,1399038.0
PL63,2020,2316135.0
PL71,2020,2442685.0
PL72,2020,1218743.0
PL81,2020,2088292.0
PL82,2020,2084447.0
PL84,2020,1149389.0
PL91,2020,3082399.0
PL92,2020,2319035.0
PT11,2020,3600042.0
PT15,2020,465610.0
PT16,2020,2229958.0
PT17,2020,2884800.0
PT18,2020,707159.0
PT20,2020,237113.0
PT30,2020,250713.0
RO11,2020,2547429.0
RO12,2020,2314826.0
RO21,2020,3184215.0
RO22,2020,2377101.0
RO31,2020,2901376.0
RO32,2020,2322002.0
RO41,2020,1910409.0
RO42,2020,1771480.0
RS11,2020,1696192.0
RS12,2020,1847274.0
RS21,2020,1900429.0
RS22,2020,1482810.0
SE11,2020,2377081.0
SE12,2020,1727398.0
SE21,2020,870200.0
SE22,2020,1537433.0
SE23,2020,2059729.0
SE31,2020,857762.0
SE32,2020,376157.0
SE33,2020,521829.0
SI03,2020,1100012.0
SI04,2020,995849.0
SK01,2020,669592.0
SK02,2020,1823792.0
SK03,2020,1336785.0
SK04,2020,1627704.0
TR10,2020,15519267.0
TR21,2020,1831151.0
TR22,2020,1770777.0
TR31,2020,4367251.0
TR32,2020,3131322.0
TR33,2020,3119860.0
TR41,2020,4163022.0
TR42,2020,3961953.0
TR51,2020,5639076.0
TR52,2020,2485653.0
TR61,2020,3227410.0
TR62,2020,4078365.0
TR63,2020,3321755.0
TR71,2020,1608193.0
TR72,2020,2467565.0
TR81,2020,1042760.0
TR82,2020,793437.0
TR83,2020,2829953.0
TR90,2020,2690180.0
TRA1,2020,1081652.0
TRA2,2020,1118370.0
TRB1,2020,1755735.0
TRB2,2020,2174672.0
TRC1,2020,2838319.0
TRC2,2020,3829967.0
TRC3,2020,2307332.0
AL01,2021,797955.0
AL02,2021,1178435.0
AL03,2021,853351.0
AT11,2021,296010.0
AT12,2021,1690879.0
AT13,2021,1920949.0
AT21,2021,562089.0
AT22,2021,1247077.0
AT31,2021,1495608.0
AT32,2021,560710.0
AT33,2021,760105.0
AT34,2021,399237.0
BE10,2021,1226329.0
BE21,2021,1879318.0
BE22,2021,883228.0
BE23,2021,1533876.0
BE24,2021,1163186.0
BE25,2021,1205101.0
BE31,2021,408325.0
BE32,2021,1349861.0
BE33,2021,1113324.0
BE34,2021,291730.0
BE35,2021,500489.0
BG31,2021,696328.0
BG32,2021,705241.0
BG33,2021,832326.0
BG34,2021,959331.0
BG41,2021,2024977.0
BG42,2021,1313914.0
CH01,2021,1669608.0
CH02,2021,1895693.0
CH03,2021,1181776.0
CH04,2021,1553423.0
CH05,2021,1193069.0
CH06,2021,825745.0
CH07,2021,350986.0
CY00,2021,914476.0
CZ01,2021,1259413.0
CZ02,2021,1372588.0
CZ03,2021,1212780.0
CZ04,2021,1086606.0
CZ05,2021,1496140.0
CZ06,2021,1685220.0
CZ07,2021,1198649.0
CZ08,2021,1183440.0
DE11,2021,4151094.0
DE12,2021,2807601.0
DE13,2021,2276924.0
DE14,2021,1867424.0
DE21,2021,4719716.0
DE22,2021,1247063.0
DE23,2021,1112267.0
DE24,2021,1062085.0
DE25,2021,1775704.0
DE26,2021,1317507.0
DE27,2021,1905841.0
DE30,2021,3664088.0
DE40,2021,2531071.0
DE50,2021,680130.0
DE60,2021,1852478.0
DE71,2021,4026618.0
DE72,2021,1048740.0
DE73,2021,1217796.0
DE80,2021,1610774.0
DE91,2021,1590577.0
DE92,2021,2147704.0
DE93,2021,1722474.0
DE94,2021,2542666.0
DEA1,2021,5200090.0
DEA2,2021,4475530.0
DEA3,2021,2624719.0
DEA4,2021,2054178.0
DEA5,2021,3571053.0
DEB1,2021,1500830.0
DEB2,2021,534438.0
DEB3,2021,2063123.0
DEC0,2021,983991.0
DED2,2021,1589888.0
DED4,2021,1413730.0
DED5,2021,1053323.0
DEE0,2021,2180684.0
DEF0,2021,2910875.0
DEG0,2021,2120237.0
DK01,2021,1855084.0
DK02,2021,838840.0
DK03,2021,1223634.0
DK04,2021,1332048.0
DK05,2021,590439.0
EE00,2021,1330068.0
EFTA,2021,14469516.0
EL30,2021,3838210.0
EL41,2021,197504.0
EL42,2021,329474.0
EL43,2021,625872.0
EL51,2021,564671.0
EL52,2021,1811239.0
EL53,2021,257875.0
EL54,2021,320680.0
EL61,2021,693660.0
EL62,2021,205928.0
EL63,2021,652707.0
EL64,2021,513341.0
EL65,2021,544183.0
ES11,2021,2698177.0
ES12,2021,1012117.0
ES13,2021,584708.0
ES21,2021,2212628.0
ES22,2021,662032.0
ES23,2021,319444.0
ES24,2021,1331938.0
ES30,2021,6726640.0
ES41,2021,2385223.0
ES42,2021,2052505.0
ES43,2021,1061636.0
ES51,2021,7749896.0
ES52,2021,5067911.0
ES53,2021,1183415.0
ES61,2021,8484804.0
ES62,2021,1518279.0
ES63,2021,84071.0
ES64,2021,86450.0
ES70,2021,2178924.0
FI19,2021,1378851.0
FI1B,2021,1702678.0
FI1C,2021,1147484.0
FI1D,2021,1274651.0
FI20,2021,30129.0
FR10,2021,12317279.0
FRB0,2021,2573303.0
FRC1,2021,1620593.0
FRC2,2021,1179601.0
FRD1,2021,1473114.0
FRD2,2021,1854852.0
FRE1,2021,4072734.0
FRE2,2021,1922558.0
FRF1,2021,1919745.0
FRF2,2021,1316522.0
FRF3,2021,2325020.0
FRG0,2021,3853999.0
FRH0,2021,3394567.0
FRI1,2021,3515932.0
FRI2,2021,727177.0
FRI3,2021,1826243.0
FRJ1,2021,2898280.0
FRJ2,2021,3123896.0
FRK1,2021,1368667.0
FRK2,2021,6745694.0
FRL0,2021,5127840.0
FRM0,2021,347597.0
FRY1,2021,415792.0
FRY2,2021,360749.0
FRY3,2021,286618.0
FRY4,2021,871157.0
FRY5,2021,289039.0
HR02,2021,1030173.0
HR03,2021,1304875.0
HR05,2021,768895.0
HR06,2021,789083.0
HU11,2021,1690503.0
HU12,2021,1300389.0
HU21,2021,1061979.0
HU22,2021,979459.0
HU23,2021,869726.0
HU31,2021,1111193.0
HU32,2021,1423489.0
HU33,2021,1214723.0
IE04,2021,891624.0
IE05,2021,1676038.0
IE06,2021,2499231.0
IS00,2021,368792.0
ITC1,2021,4274945.0
ITC2,2021,124089.0
ITC3,2021,1518495.0
ITC4,2021,9981554.0
ITF1,2021,1281012.0
ITF2,2021,294294.0
ITF3,2021,5624260.0
ITF4,2021,3933777.0
ITF5,2021,545130.0
ITF6,2021,1860601.0
ITG1,2021,4833705.0
ITG2,2021,1590044.0
ITH1,2021,534912.0
ITH2,2021,542166.0
ITH3,2021,4869830.0
ITH4,2021,1201510.0
ITH5,2021,4438937.0
ITI1,2021,3692865.0
ITI2,2021,865452.0
ITI3,2021,1498236.0
ITI4,2021,5730399.0
LI00,2021,39055.0
LT01,2021,810797.0
LT02,2021,1999964.0
LU00,2021,634730.0
LV00,2021,1893223.0
ME00,2021,620739.0
MK00,2021,2068658.0
MT00,2021,516125.0
NL11,2021,586937.0
NL12,2021,651435.0
NL13,2021,494771.0
NL21,2021,1166533.0
NL22,2021,2096603.0
NL23,2021,428226.0
NL31,2021,1361153.0
NL32,2021,2888486.0
NL33,2021,3726050.0
NL34,2021,385400.0
NL35,2021,1361153.0
NL36,2021,3726050.0
