region,year,gdp
DED5,2015,31131.13
DEE0,2015,57738.53
DEF0,2015,85237.07
DEG0,2015,58405.76
DK01,2015,111051.88
DK02,2015,27955.95
DK03,2015,52196.62
DK04,2015,53972.68
DK05,2015,23481.57
DKZZ,2015,3534.3
EE00,2015,21010.88
EL30,2015,83192.3
EL41,2015,2466.73
EL42,2015,6034.28
EL43,2015,8818.99
EL51,2015,6621.02
EL52,2015,23840.59
EL53,2015,4731.78
EL54,2015,3700.89
EL61,2015,8980.51
EL62,2015,3073.85
EL63,2015,8085.37
EL64,2015,7767.5
EL65,2015,8049.08
ES11,2015,57010.6
ES12,2015,21388.1
ES13,2015,12443.8
ES21,2015,65073.3
ES22,2015,18334.4
ES23,2015,8033.1
ES24,2015,33265.9
ES30,2015,206231.5
ES41,2015,53183.4
ES42,2015,37998.0
ES43,2015,18495.0
ES51,2015,206434.3
ES52,2015,101214.2
ES53,2015,28653.7
ES61,2015,146406.1
ES62,2015,29168.7
ES63,2015,1498.5
ES64,2015,1407.6
ES70,2015,39636.6
ESZZ,2015,1235.1
FI19,2015,47123.36
FI1B,2015,82277.5
FI1C,2015,39053.32
FI1D,2015,40305.35
FI20,2015,1371.94
FIZZ,2015,60.54
FR10,2015,652835.6
FRB0,2015,71550.8
FRC1,2015,45702.3
FRC2,2015,30529.2
FRD1,2015,40249.8
FRD2,2015,54239.0
FRE1,2015,106735.6
FRE2,2015,48139.6
FRF1,2015,57770.9
FRF2,2015,37821.0
FRF3,2015,58019.8
FRG0,2015,109927.0
FRH0,2015,92083.8
FRI1,2015,99188.4
FRI2,2015,18703.7
FRI3,2015,48819.0
FRJ1,2015,71550.9
FRJ2,2015,91989.9
FRK1,2015,35947.1
FRK2,2015,217517.6
FRL0,2015,159599.9
FRM0,2015,9250.2
FRY1,2015,9430.0
FRY2,2015,8854.5
FRY3,2015,4300.0
FRY4,2015,17755.0
FRY5,2015,1941.2
FRZZ,2015,949.8
HR02,2015,8503.0
HR03,2015,14598.65
HR05,2015,15421.16
HR06,2015,6964.7
HU11,2015,40717.87
HU12,2015,11791.81
HU21,2015,11403.93
HU22,2015,12178.63
HU23,2015,6865.92
HU31,2015,8727.35
HU32,2015,10773.39
HU33,2015,10395.15
HUZZ,2015,0.0
IE04,2015,22444.17
IE05,2015,106897.45
IE06,2015,142941.28
ITC1,2015,124935.26
ITC2,2015,4650.8
ITC3,2015,46816.48
ITC4,2015,369561.13
ITF1,2015,31804.98
ITF2,2015,6253.04
ITF3,2015,103549.99
ITF4,2015,72096.39
ITF5,2015,12010.71
ITF6,2015,32431.98
ITG1,2015,85527.92
ITG2,2015,33496.92
ITH1,2015,22934.56
ITH2,2015,18934.48
ITH3,2015,151974.78
ITH4,2015,35867.79
ITH5,2015,148966.68
ITI1,2015,109949.16
ITI2,2015,21439.67
ITI3,2015,39568.53
ITI4,2015,189295.41
ITZZ,2015,1210.84
LT01,2015,15109.39
LT02,2015,22331.33
LU00,2015,54142.3
LV00,2015,23707.61
LVZZ,2015,36.65
ME00,2015,3615.0
MK00,2015,9072.3
MT00,2015,10205.96
MTZZ,2015,15.46
NL11,2015,25893.8
NL12,2015,19036.02
NL13,2015,14310.44
NL21,2015,38906.43
NL22,2015,70120.69
NL23,2015,12286.3
NL32,2015,148610.86
NL34,2015,12472.34
NL35,2015,64036.03
NL36,2015,147972.54
NL41,2015,102647.25
NL42,2015,39305.24
NLZZ,2015,3577.05
NO02,2015,16206.41
NO06,2015,22961.52
NO07,2015,23233.26
NO08,2015,117301.82
NO09,2015,32129.8
NO0A,2015,81379.46
NO0B,2015,165.85
NOZZ,2015,56378.63
PL21,2015,34078.37
PL22,2015,53229.67
PL41,2015,42426.41
PL42,2015,16381.36
PL43,2015,9616.57
PL51,2015,36314.19
PL52,2015,9054.18
PL61,2015,19142.95
PL62,2015,11557.6
PL63,2015,24783.78
PL71,2015,26533.67
PL72,2015,10455.98
PL81,2015,16812.1
PL82,2015,16958.56
PL84,2015,9739.6
PL91,2015,71998.41
PL92,2015,23402.98
PT11,2015,52778.82
PT15,2015,7841.21
PT19,2015,25628.51
PT1A,2015,55530.63
PT1B,2015,9406.99
PT1C,2015,8279.46
PT1D,2015,11720.37
PT20,2015,3767.69
PT30,2015,4287.75
PTZZ,2015,151.29
RO11,2015,18343.58
RO12,2015,17772.42
RO21,2015,16152.34
RO22,2015,17118.87
RO31,2015,19609.42
RO32,2015,44083.31
RO41,2015,11758.96
RO42,2015,15322.2
ROZZ,2015,127.86
RS11,2015,15454.57
RS12,2015,9623.71
RS21,2015,7060.62
RS22,2015,5055.64
RSZZ,2015,25.09
SE11,2015,143479.32
SE12,2015,64121.4
SE21,2015,32494.43
SE22,2015,57434.72
SE23,2015,88472.44
SE31,2015,30362.12
SE32,2015,14494.43
SE33,2015,21375.97
SEZZ,2015,102.36
SI03,2015,16745.44
SI04,2015,21748.45
SK01,2015,23181.02
SK02,2015,24454.8
SK03,2015,15948.3
SK04,2015,16792.19
TR10,2015,238916.8
TR21,2015,19082.25
TR22,2015,14725.66
TR31,2015,46124.82
TR32,2015,25335.94
TR33,2015,24677.8
TR41,2015,43289.55
TR42,2015,46083.54
TR51,2015,71855.38
TR52,2015,18925.58
TR61,2015,30989.29
TR62,2015,28946.49
TR63,2015,19005.07
TR71,2015,10841.87
TR72,2015,18258.23
TR81,2015,7395.87
TR82,2015,5468.05
TR83,2015,17789.81
TR90,2015,18389.36
TRA1,2015,6792.93
TRA2,2015,4872.58
TRB1,2015,9994.31
TRB2,2015,8076.46
TRC1,2015,17103.5
TRC2,2015,14909.73
TRC3,2015,10221.93
AL01,2016,2576.58
AL02,2016,5105.02
AL03,2016,3153.46
AT11,2016,8320.75
AT12,2016,56034.19
AT13,2016,90444.1
AT21,2016,19342.28
AT22,2016,45702.77
AT31,2016,61092.38
AT32,2016,26099.3
AT33,2016,31517.75
AT34,2016,16973.61
ATZZ,2016,138.47
BE10,2016,79185.93
BE21,2016,81567.44
BE22,2016,26188.47
BE23,2016,52035.61
BE24,2016,46617.15
BE25,2016,43782.18
BE31,2016,17396.42
BE32,2016,31766.29
BE33,2016,30474.32
BE34,2016,6618.57
BE35,2016,12672.9
BEZZ,2016,161.82
BG31,2016,3223.35
BG32,2016,3798.87
BG33,2016,5175.25
BG34,2016,6342.99
BG41,2016,23381.8
BG42,2016,6829.13
CH01,2016,117378.64
CH02,2016,125297.43
CH03,2016,90973.71
CH04,2016,135783.98
CH05,2016,75847.95
CH06,2016,58638.62
CH07,2016,27527.28
CY00,2016,19013.82
CZ01,2016,47203.14
CZ02,2016,21180.44
CZ03,2016,17610.32
CZ04,2016,13199.78
CZ05,2016,20853.03
CZ06,2016,25780.98
CZ07,2016,16563.39
CZ08,2016,16754.79
DE11,2016,204588.73
DE12,2016,118750.42
DE13,2016,83026.4
DE14,2016,76603.59
DE21,2016,259090.26
DE22,2016,45906.72
DE23,2016,44322.76
DE24,2016,38644.49
DE25,2016,75928.06
DE26,2016,51529.76
DE27,2016,71179.85
DE30,2016,136340.99
DE40,2016,68645.66
DE50,2016,31909.69
DE60,2016,115165.74
DE71,2016,201645.74
DE72,2016,34309.67
DE73,2016,43789.28
DE80,2016,41790.58
DE91,2016,75669.72
DE92,2016,79266.84
DE93,2016,45432.06
DE94,2016,84908.58
DEA1,2016,206668.64
DEA2,2016,179390.43
DEA3,2016,83888.23
DEA4,2016,74978.62
DEA5,2016,121107.72
DEB1,2016,47486.77
DEB2,2016,15853.68
DEB3,2016,75762.48
DEC0,2016,35092.41
DED2,2016,47568.89
DED4,2016,39309.27
DED5,2016,32387.15
DEE0,2016,59277.19
DEF0,2016,87826.02
DEG0,2016,60167.03
DK01,2016,114392.1
DK02,2016,28216.91
DK03,2016,53739.33
DK04,2016,58587.63
DK05,2016,24188.49
DKZZ,2016,3140.66
EE00,2016,22188.96
EL30,2016,83067.2
EL41,2016,2423.95
EL42,2016,5823.62
EL43,2016,8605.31
EL51,2016,6707.56
EL52,2016,23993.73
EL53,2016,4333.43
EL54,2016,3704.21
EL61,2016,8848.75
EL62,2016,3047.92
EL63,2016,7929.84
EL64,2016,7894.73
EL65,2016,8067.95
ES11,2016,58564.0
ES12,2016,21675.4
ES13,2016,12833.9
ES21,2016,67115.0
ES22,2016,18911.3
ES23,2016,8074.1
ES24,2016,34542.1
ES30,2016,214469.1
ES41,2016,54630.5
ES42,2016,39136.2
ES43,2016,19069.5
ES51,2016,214502.5
ES52,2016,104205.4
ES53,2016,30233.3
ES61,2016,149901.9
ES62,2016,30009.1
ES63,2016,1537.4
ES64,2016,1452.8
ES70,2016,40979.7
ESZZ,2016,1123.7
FI19,2016,47815.45
FI1B,2016,84582.28
FI1C,2016,40078.9
FI1D,2016,41832.92
FI20,2016,1349.26
FIZZ,2016,58.19
FR10,2016,665213.0
FRB0,2016,71782.8
FRC1,2016,45252.0
FRC2,2016,31052.6
FRD1,2016,40487.8
FRD2,2016,53500.0
FRE1,2016,107820.2
FRE2,2016,47376.9
FRF1,2016,58771.2
FRF2,2016,37266.5
FRF3,2016,57830.9
FRG0,2016,111741.5
FRH0,2016,93972.5
FRI1,2016,101381.5
FRI2,2016,18506.2
FRI3,2016,49071.7
FRJ1,2016,72952.2
FRJ2,2016,93985.5
FRK1,2016,36135.9
FRK2,2016,222576.3
FRL0,2016,161690.6
FRM0,2016,9402.7
FRY1,2016,9600.4
FRY2,2016,8825.0
FRY3,2016,4439.2
FRY4,2016,18169.8
FRY5,2016,2061.1
FRZZ,2016,953.2
HR02,2016,8816.1
HR03,2016,15359.94
HR05,2016,16059.52
HR06,2016,7337.93
HU11,2016,41993.27
HU12,2016,11857.76
HU21,2016,12135.56
HU22,2016,12612.46
HU23,2016,7177.94
HU31,2016,9054.79
HU32,2016,11017.35
HU33,2016,10744.38
HUZZ,2016,0.0
IE04,2016,23128.32
IE05,2016,100701.84
IE06,2016,152102.99
ITC1,2016,128307.78
ITC2,2016,4597.42
ITC3,2016,47698.86
ITC4,2016,380020.82
ITF1,2016,31953.48
ITF2,2016,6350.85
ITF3,2016,105337.88
ITF4,2016,73394.97
ITF5,2016,12001.16
ITF6,2016,32949.1
ITG1,2016,86176.88
ITG2,2016,33124.6
ITH1,2016,23474.13
ITH2,2016,19239.18
ITH3,2016,157045.0
ITH4,2016,36316.0
ITH5,2016,153805.67
ITI1,2016,112443.94
ITI2,2016,21545.43
ITI3,2016,40358.12
ITI4,2016,197523.61
ITZZ,2016,1191.94
LT01,2016,15783.09
LT02,2016,23037.61
LU00,2016,56208.07
LV00,2016,24463.39
LVZZ,2016,34.79
ME00,2016,3936.63
MK00,2016,9656.47
MT00,2016,10848.27
MTZZ,2016,16.08
NL11,2016,24461.8
NL12,2016,19341.42
NL13,2016,14380.88
NL21,2016,40689.19
NL22,2016,72410.72
NL23,2016,12747.85
NL32,2016,154668.76
NL34,2016,12703.15
NL35,2016,66192.72
NL36,2016,151730.21
NL41,2016,106934.44
NL42,2016,41578.91
NLZZ,2016,2334.96
NO02,2016,16326.66
NO06,2016,23316.22
NO07,2016,24566.55
NO08,2016,118201.8
NO09,2016,31412.84
NO0A,2016,77447.24
NO0B,2016,187.43
NOZZ,2016,43937.79
PL21,2016,33967.36
PL22,2016,52449.89
PL41,2016,42269.92
PL42,2016,16006.72
PL43,2016,9550.44
PL51,2016,35714.04
PL52,2016,8805.24
PL61,2016,18909.2
PL62,2016,11463.39
PL63,2016,24807.81
PL71,2016,26106.28
PL72,2016,10210.31
PL81,2016,16677.48
PL82,2016,16721.06
PL84,2016,9592.98
PL91,2016,71206.31
PL92,2016,23200.42
PT11,2016,55203.52
PT15,2016,8472.37
PT19,2016,26570.93
PT1A,2016,57346.92
PT1B,2016,9754.63
PT1C,2016,8290.9
PT1D,2016,12225.24
PT20,2016,3917.85
PT30,2016,4457.56
PTZZ,2016,140.83
RO11,2016,19674.61
RO12,2016,18901.86
RO21,2016,16914.1
RO22,2016,17498.97
RO31,2016,20546.75
RO32,2016,45432.8
RO41,2016,12111.64
RO42,2016,16297.99
ROZZ,2016,118.4
RS11,2016,15984.92
RS12,2016,9902.16
RS21,2016,7095.02
RS22,2016,5158.3
RSZZ,2016,24.34
SE11,2016,146144.81
SE12,2016,66621.22
SE21,2016,33942.3
SE22,2016,57954.72
SE23,2016,91287.12
SE31,2016,31347.71
SE32,2016,14653.16
SE33,2016,21867.02
SEZZ,2016,100.77
SI03,2016,17304.91
SI04,2016,22708.25
SK01,2016,23838.59
SK02,2016,24918.26
SK03,2016,16037.4
SK04,2016,16827.32
TR10,2016,239840.84
TR21,2016,19709.35
TR22,2016,15253.87
TR31,2016,47966.43
TR32,2016,25619.08
TR33,2016,25638.45
TR41,2016,43700.64
TR42,2016,46069.53
TR51,2016,75656.59
TR52,2016,19110.46
TR61,2016,28299.97
TR62,2016,30005.59
TR63,2016,19709.41
TR71,2016,10711.19
TR72,2016,18456.65
TR81,2016,7353.84
TR82,2016,5544.69
TR83,2016,17890.85
TR90,2016,17577.47
TRA1,2016,7071.76
TRA2,2016,5023.98
TRB1,2016,10156.71
TRB2,2016,8277.52
TRC1,2016,17091.2
TRC2,2016,14770.16
TRC3,2016,10138.1
AL01,2017,2756.61
AL02,2017,5743.39
AL03,2017,3270.82
AT11,2017,8610.36
AT12,2017,58226.59
AT13,2017,91606.81
AT21,2017,20107.36
AT22,2017,47880.87
AT31,2017,63441.65
AT32,2017,26911.47
AT33,2017,32602.57
AT34,2017,17769.92
ATZZ,2017,138.42
BE10,2017,81785.97
BE21,2017,84264.3
BE22,2017,27382.67
BE23,2017,54430.85
BE24,2017,47997.86
BE25,2017,45181.69
BE31,2017,18182.44
BE32,2017,32610.87
BE33,2017,31616.05
BE34,2017,6831.42
BE35,2017,12959.16
BEZZ,2017,163.94
BG31,2017,3539.81
BG32,2017,4050.16
BG33,2017,5541.52
BG34,2017,6761.69
BG41,2017,25260.59
BG42,2017,7347.19
CH01,2017,114705.95
CH02,2017,124453.37
CH03,2017,91642.66
CH04,2017,135554.51
CH05,2017,75034.98
CH06,2017,57767.04
CH07,2017,26768.13
CY00,2017,20312.44
CZ01,2017,51669.81
CZ02,2017,23483.02
CZ03,2017,19447.76
CZ04,2017,14341.16
CZ05,2017,23221.5
CZ06,2017,28244.11
CZ07,2017,18262.41
CZ08,2017,18068.97
DE11,2017,216423.25
DE12,2017,124211.75
DE13,2017,86697.39
DE14,2017,79519.6
DE21,2017,272025.94
DE22,2017,48349.34
DE23,2017,46976.49
DE24,2017,40409.95
DE25,2017,79327.61
DE26,2017,53733.58
DE27,2017,73722.49
DE30,2017,144419.3
DE40,2017,72136.94
DE50,2017,32814.36
DE60,2017,121730.04
DE71,2017,208087.33
DE72,2017,36111.96
DE73,2017,44219.95
DE80,2017,45074.24
DE91,2017,74655.93
DE92,2017,81772.48
DE93,2017,47440.19
DE94,2017,88791.64
DEA1,2017,215166.94
DEA2,2017,187732.57
DEA3,2017,87799.32
DEA4,2017,77633.02
DEA5,2017,125697.55
DEB1,2017,49793.61
DEB2,2017,16066.29
DEB3,2017,77229.77
DEC0,2017,36336.76
DED2,2017,49431.0
DED4,2017,40590.3
DED5,2017,34065.07
DEE0,2017,61432.72
DEF0,2017,93302.89
DEG0,2017,62180.44
DK01,2017,120223.91
DK02,2017,29465.76
DK03,2017,55438.86
DK04,2017,60765.29
DK05,2017,25252.9
DKZZ,2017,3208.32
EE00,2017,24316.12
EL30,2017,84794.4
EL41,2017,2431.42
EL42,2017,5921.96
EL43,2017,8918.57
EL51,2017,6684.8
EL52,2017,24261.48
EL53,2017,4334.62
EL54,2017,3696.09
EL61,2017,8884.58
EL62,2017,3088.03
EL63,2017,7978.37
EL64,2017,8121.22
EL65,2017,8262.91
ES11,2017,60630.9
ES12,2017,22538.3
ES13,2017,13318.0
ES21,2017,69585.3
ES22,2017,19698.8
ES23,2017,8351.7
ES24,2017,35983.5
ES30,2017,224373.2
ES41,2017,55879.3
ES42,2017,40769.0
ES43,2017,20169.5
ES51,2017,223139.8
ES52,2017,108666.7
ES53,2017,31746.3
ES61,2017,156789.5
ES62,2017,31192.5
ES63,2017,1553.6
ES64,2017,1466.6
ES70,2017,43035.8
ESZZ,2017,1135.8
FI19,2017,49506.42
FI1B,2017,88133.36
FI1C,2017,42160.75
FI1D,2017,43469.5
FI20,2017,1376.36
FIZZ,2017,59.6
FR10,2017,681931.5
FRB0,2017,73440.4
FRC1,2017,46994.2
FRC2,2017,31641.5
FRD1,2017,40281.1
FRD2,2017,54493.7
FRE1,2017,110668.6
FRE2,2017,49153.8
FRF1,2017,60382.4
FRF2,2017,38489.8
FRF3,2017,59328.6
FRG0,2017,115004.6
FRH0,2017,97455.4
FRI1,2017,103961.5
FRI2,2017,19068.8
FRI3,2017,50540.2
FRJ1,2017,74894.1
FRJ2,2017,96118.7
FRK1,2017,38013.7
FRK2,2017,229004.2
FRL0,2017,166093.1
FRM0,2017,9737.8
FRY1,2017,9653.0
FRY2,2017,8958.8
FRY3,2017,4436.2
FRY4,2017,18708.4
FRY5,2017,2258.6
FRZZ,2017,967.8
HR02,2017,9032.78
HR03,2017,16354.4
HR05,2017,17005.49
HR06,2017,7811.58
HU11,2017,46302.45
HU12,2017,12857.02
HU21,2017,12860.59
HU22,2017,13343.2
HU23,2017,7904.61
HU31,2017,10193.61
HU32,2017,12156.16
HU33,2017,11604.87
HUZZ,2017,0.0
IE04,2017,24305.19
IE05,2017,115377.18
IE06,2017,168683.58
ITC1,2017,132629.01
ITC2,2017,4770.59
ITC3,2017,48730.58
ITC4,2017,389888.35
ITF1,2017,32743.78
ITF2,2017,6502.72
ITF3,2017,107537.38
ITF4,2017,74392.32
ITF5,2017,12101.6
ITF6,2017,33604.78
ITG1,2017,87900.53
ITG2,2017,33750.12
ITH1,2017,24331.23
ITH2,2017,19635.27
ITH3,2017,161147.13
ITH4,2017,37064.09
ITH5,2017,158027.17
ITI1,2017,114868.5
ITI2,2017,22055.64
ITI3,2017,41229.28
ITI4,2017,200195.57
ITZZ,2017,1387.39
LT01,2017,17181.04
LT02,2017,25093.51
LU00,2017,58168.78
LV00,2017,25980.14
LVZZ,2017,36.99
ME00,2017,4252.5
MK00,2017,10038.3
MT00,2017,12518.53
MTZZ,2017,17.15
NL11,2017,25252.42
NL12,2017,20096.44
NL13,2017,14939.36
NL21,2017,42510.51
NL22,2017,75251.04
NL23,2017,13198.35
NL32,2017,161626.41
NL34,2017,13186.06
NL35,2017,70135.29
NL36,2017,156410.1
NL41,2017,112806.71
NL42,2017,42970.9
NLZZ,2017,2477.41
NO02,2017,16864.24
NO06,2017,24587.06
NO07,2017,25380.5
NO08,2017,122294.05
NO09,2017,32127.6
NO0A,2017,78538.47
NO0B,2017,159.44
NOZZ,2017,56337.16
PL21,2017,37662.82
PL22,2017,57292.67
PL41,2017,46450.06
PL42,2017,17464.32
PL43,2017,10300.43
PL51,2017,39040.21
PL52,2017,9586.34
PL61,2017,20554.34
PL62,2017,12364.1
PL63,2017,27180.06
PL71,2017,28475.63
PL72,2017,11117.99
PL81,2017,18310.48
PL82,2017,18140.45
PL84,2017,10628.2
PL91,2017,79170.13
PL92,2017,25332.94
PT11,2017,57724.66
PT15,2017,9160.01
PT19,2017,27703.63
PT1A,2017,59991.26
PT1B,2017,10357.0
PT1C,2017,8912.96
PT1D,2017,12725.32
PT20,2017,4027.89
PT30,2017,4757.59
PTZZ,2017,148.84
RO11,2017,22763.82
RO12,2017,21050.68
RO21,2017,19328.03
RO22,2017,19094.01
RO31,2017,21927.57
RO32,2017,50564.81
RO41,2017,13891.64
RO42,2017,17629.36
ROZZ,2017,149.28
RS11,2017,17188.9
RS12,2017,10517.91
RS21,2017,7497.93
RS22,2017,5598.24
RSZZ,2017,25.39
SE11,2017,146749.1
SE12,2017,69063.53
SE21,2017,35322.63
SE22,2017,59999.38
SE23,2017,93147.17
SE31,2017,32092.52
SE32,2017,15022.55
SE33,2017,23339.3
SEZZ,2017,102.08
SI03,2017,18375.11
SI04,2017,24250.37
SK01,2017,24671.25
SK02,2017,25622.13
SK03,2017,16640.76
SK04,2017,18026.23
TR10,2017,233694.89
TR21,2017,19412.12
TR22,2017,14732.92
TR31,2017,47142.22
TR32,2017,24892.79
TR33,2017,24911.69
TR41,2017,42848.79
TR42,2017,46181.88
TR51,2017,69903.54
TR52,2017,18506.68
TR61,2017,28036.53
TR62,2017,28580.76
TR63,2017,19513.55
TR71,2017,10564.27
TR72,2017,17520.75
TR81,2017,7508.92
TR82,2017,5255.03
TR83,2017,17073.55
TR90,2017,17031.6
TRA1,2017,6924.24
TRA2,2017,4822.0
TRB1,2017,10031.28
TRB2,2017,8112.3
TRC1,2017,16644.75
TRC2,2017,14479.1
TRC3,2017,10496.74
AL01,2018,2939.04
AL02,2018,6397.56
AL03,2018,3680.25
AT11,2018,8832.27
AT12,2018,60404.56
AT13,2018,95891.94
AT21,2018,21056.21
AT22,2018,49180.94
AT31,2018,66564.8
AT32,2018,27984.39
AT33,2018,34043.59
AT34,2018,19134.15
ATZZ,2018,142.58
BE10,2018,83415.52
BE21,2018,87685.58
BE22,2018,28397.82
BE23,2018,55909.47
BE24,2018,49664.72
BE25,2018,46501.64
BE31,2018,20396.29
BE32,2018,34039.13
BE33,2018,32783.56
BE34,2018,7090.83
BE35,2018,13441.62
BEZZ,2018,165.61
BG31,2018,3923.8
BG32,2018,4304.77
BG33,2018,5966.19
BG34,2018,6773.19
BG41,2018,27083.91
BG42,2018,7947.83
CH01,2018,116611.73
CH02,2018,123498.18
CH03,2018,90538.28
CH04,2018,138235.5
CH05,2018,74229.85
CH06,2018,57090.52
CH07,2018,26967.58
CY00,2018,21807.79
CZ01,2018,57171.96
CZ02,2018,25114.35
CZ03,2018,20960.28
CZ04,2018,15154.22
CZ05,2018,24995.82
CZ06,2018,30897.38
CZ07,2018,19538.42
CZ08,2018,19672.97
DE11,2018,225516.35
DE12,2018,128826.19
DE13,2018,89884.45
DE14,2018,82382.61
DE21,2018,277669.75
DE22,2018,49101.57
DE23,2018,48108.62
DE24,2018,41821.82
DE25,2018,82472.68
DE26,2018,54836.34
DE27,2018,75452.05
DE30,2018,152334.18
DE40,2018,74039.53
DE50,2018,33438.91
DE60,2018,124598.26
DE71,2018,212232.2
DE72,2018,37192.23
DE73,2018,45350.71
DE80,2018,45346.23
DE91,2018,79014.72
DE92,2018,84169.83
DE93,2018,49675.98
DE94,2018,91081.26
DEA1,2018,222143.2
DEA2,2018,195464.91
DEA3,2018,89641.44
DEA4,2018,80172.49
DEA5,2018,130043.36
DEB1,2018,51176.32
DEB2,2018,16579.54
DEB3,2018,78238.04
DEC0,2018,36840.47
DED2,2018,51147.46
DED4,2018,41455.74
DED5,2018,35010.52
DEE0,2018,62439.77
DEF0,2018,95864.58
DEG0,2018,63265.8
DK01,2018,123457.23
DK02,2018,30024.7
DK03,2018,56228.07
DK04,2018,61933.2
DK05,2018,25561.42
DKZZ,2018,3812.7
EE00,2018,26438.47
EL30,2018,86222.42
EL41,2018,2473.39
EL42,2018,6138.26
EL43,2018,9079.74
EL51,2018,6804.07
EL52,2018,24969.61
EL53,2018,4256.25
EL54,2018,3779.8
EL61,2018,9165.85
EL62,2018,3169.88
EL63,2018,7938.43
EL64,2018,8340.2
EL65,2018,8277.76
ES11,2018,62649.4
ES12,2018,23185.7
ES13,2018,13843.9
ES21,2018,71915.1
ES22,2018,20236.0
ES23,2018,8649.9
ES24,2018,37213.9
ES30,2018,233735.8
ES41,2018,58326.9
ES42,2018,42290.9
ES43,2018,20713.3
ES51,2018,231101.3
ES52,2018,112749.6
ES53,2018,33186.0
ES61,2018,161894.3
ES62,2018,31715.3
ES63,2018,1611.6
ES64,2018,1510.9
ES70,2018,44609.3
ESZZ,2018,1137.0
FI19,2018,51181.4
FI1B,2018,91452.92
FI1C,2018,43185.64
FI1D,2018,44725.25
FI20,2018,1286.2
FIZZ,2018,73.59
FR10,2018,704134.9
FRB0,2018,74706.8
FRC1,2018,48127.3
FRC2,2018,31866.6
FRD1,2018,41392.4
FRD2,2018,54770.8
FRE1,2018,112975.0
FRE2,2018,49322.8
FRF1,2018,62366.1
FRF2,2018,39331.3
FRF3,2018,60177.2
FRG0,2018,118348.3
FRH0,2018,99260.4
FRI1,2018,107562.0
FRI2,2018,19242.1
FRI3,2018,51892.1
FRJ1,2018,76766.0
FRJ2,2018,100023.7
FRK1,2018,38880.5
FRK2,2018,237931.2
FRL0,2018,170349.3
FRM0,2018,10117.8
FRY1,2018,9842.5
FRY2,2018,9074.0
FRY3,2018,4679.8
FRY4,2018,18973.8
FRY5,2018,2287.5
FRZZ,2018,960.6
HR02,2018,9416.44
HR03,2018,17187.69
HR05,2018,18103.73
HR06,2018,8327.48
HU11,2018,49694.69
HU12,2018,13906.22
HU21,2018,13781.94
HU22,2018,14032.44
HU23,2018,8491.84
HU31,2018,10868.19
HU32,2018,13112.39
HU33,2018,12692.25
HUZZ,2018,0.0
IE04,2018,25536.24
IE05,2018,120347.1
IE06,2018,189252.62
ITC1,2018,135217.37
ITC2,2018,4809.66
ITC3,2018,48880.14
ITC4,2018,400386.45
ITF1,2018,32806.28
ITF2,2018,6620.26
ITF3,2018,108682.75
ITF4,2018,75556.19
ITF5,2018,12668.36
ITF6,2018,33359.67
ITG1,2018,87938.98
ITG2,2018,34244.13
ITH1,2018,25347.73
ITH2,2018,20417.53
ITH3,2018,164480.29
ITH4,2018,38082.04
ITH5,2018,161556.51
ITI1,2018,117534.22
ITI2,2018,22680.08
ITI3,2018,41854.33
ITI4,2018,203151.22
ITZZ,2018,1470.43
LT01,2018,19138.65
LT02,2018,26808.75
LU00,2018,60193.36
LV00,2018,28113.6
LVZZ,2018,39.84
ME00,2018,4600.91
MK00,2018,10743.98
MT00,2018,13659.76
MTZZ,2018,18.9
NL11,2018,25690.88
NL12,2018,20969.87
NL13,2018,15797.9
NL21,2018,44658.88
NL22,2018,79243.49
NL23,2018,14019.82
NL32,2018,171002.88
NL34,2018,14011.99
NL35,2018,73706.73
NL36,2018,162501.91
NL41,2018,118467.43
NL42,2018,44677.9
NLZZ,2018,2523.32
NO02,2018,17100.31
NO06,2018,25058.63
NO07,2018,25952.99
NO08,2018,123720.71
NO09,2018,33234.28
NO0A,2018,78270.82
NO0B,2018,159.28
NOZZ,2018,69160.54
PL21,2018,40911.1
PL22,2018,61534.0
PL41,2018,49465.22
PL42,2018,18706.65
PL43,2018,10956.0
PL51,2018,41471.36
PL52,2018,10240.82
PL61,2018,22144.51
PL62,2018,12975.54
PL63,2018,29545.46
PL71,2018,30395.76
PL72,2018,12017.41
PL81,2018,19209.12
PL82,2018,19681.37
PL84,2018,11339.41
PL91,2018,86613.64
PL92,2018,26743.58
PT11,2018,61020.73
PT15,2018,9639.01
PT19,2018,29053.54
PT1A,2018,62919.88
PT1B,2018,11014.66
PT1C,2018,8996.18
PT1D,2018,13121.45
PT20,2018,4173.38
PT30,2018,4913.45
PTZZ,2018,145.37
RO11,2018,24651.4
RO12,2018,23403.47
RO21,2018,21347.89
RO22,2018,21037.97
RO31,2018,24218.13
RO32,2018,54939.63
RO41,2018,15811.88
RO42,2018,19211.16
ROZZ,2018,159.12
RS11,2018,19245.99
RS12,2018,11236.7
RS21,2018,7924.01
RS22,2018,6281.29
RSZZ,2018,22.6
SE11,2018,145712.48
SE12,2018,67455.2
SE21,2018,33890.82
SE22,2018,59063.11
SE23,2018,90473.83
SE31,2018,31580.16
SE32,2018,14659.72
SE33,2018,22821.39
SEZZ,2018,96.58
SI03,2018,19504.13
SI04,2018,25958.31
SK01,2018,26068.86
SK02,2018,27081.7
SK03,2018,17753.28
SK04,2018,19372.01
TR10,2018,200917.79
TR21,2018,17264.13
TR22,2018,12989.42
TR31,2018,41549.38
